,file_name,n_sentence,token,probability,surprisal
3574,de_zilveren_schaatsen,40,"
",0.0007230333285406232,7.232055239301409
3575,de_zilveren_schaatsen,40,nog,0.0011915104696527123,6.732533474512582
3576,de_zilveren_schaatsen,40,zeer,3.1735660741105676e-05,10.358069564842605
3577,de_zilveren_schaatsen,40,",",0.016121068969368935,4.127628230865994
3578,de_zilveren_schaatsen,40,”,0.05561549589037895,2.889293413491715
3579,de_zilveren_schaatsen,40,maar,4.99019370181486e-05,9.90545073796123
3580,de_zilveren_schaatsen,40,zij,0.0036020318511873484,5.626257189628005
3581,de_zilveren_schaatsen,40,zweeg,4.465236088435631e-06,12.31918846968414
3582,de_zilveren_schaatsen,40,en,0.001684263115748763,6.386427130860512
3583,de_zilveren_schaatsen,40,liet,9.405475429957733e-05,9.271633452728508
3584,de_zilveren_schaatsen,40,hem,3.544413630152121e-06,12.550137819234974
3585,de_zilveren_schaatsen,40,begaan,1.4990228919486981e-05,11.108111974486256
3586,de_zilveren_schaatsen,40,.,0.11772263050079346,2.139424010463925
3587,de_zilveren_schaatsen,42,oogenblikken,0.00011067699233535677,9.108894577833313
3588,de_zilveren_schaatsen,42,later,1.2834918834414566e-06,13.565926160425015
3589,de_zilveren_schaatsen,42,reden,2.3027510906104e-05,10.678820930471973
3590,de_zilveren_schaatsen,42,zij,0.0002323921216884628,8.367084433352597
3591,de_zilveren_schaatsen,42,lachend,0.009192858822643757,4.6893283112679605
3592,de_zilveren_schaatsen,42,en,0.002068474655970931,6.180943824508702
3593,de_zilveren_schaatsen,42,vroolijk,0.005975257605314255,5.120128068233812
3594,de_zilveren_schaatsen,42,",",0.048718225210905075,3.0217020845916207
3595,de_zilveren_schaatsen,42,hand,8.64764951984398e-05,9.355637912762163
3596,de_zilveren_schaatsen,42,aan,5.879667878616601e-05,9.741425187883399
3597,de_zilveren_schaatsen,42,hand,0.0003713229962158948,7.898438264371338
3598,de_zilveren_schaatsen,42,"
",0.0007093360763974488,7.2511811290766595
3599,de_zilveren_schaatsen,42,over,2.7675067030941136e-05,10.494978657296945
3600,de_zilveren_schaatsen,42,de,0.005604614038020372,5.184165085128659
3601,de_zilveren_schaatsen,42,vaart,0.0007300458382815123,7.222403233626728
3602,de_zilveren_schaatsen,42,",",0.10401565581560135,2.2632138544818003
3603,de_zilveren_schaatsen,42,zonder,0.00426657497882843,5.456943886292661
