"","X","story_name","document_id","word","word_n","paragraph_n","lp","wl","s_lp","s_lp1","s_lp2","s_lp3","s_wl","s_wl1","s_wl2","s_wl3","number_word","word_rm_punct","pos","lp_quantile"
"2286",2286,"de zilveren schaatsen",4,"lachend",5,16,-7.43274450302124,7,-0.540608802379712,0.704678372006083,-0.534186807417074,1.1981447656894,0.568070415811847,-0.713901874399868,-0.0729157292940105,-0.0729157292940105,492,"lachend","VERB","low_lp"
"2287",2287,"de zilveren schaatsen",4,"en",6,16,-3.51820755004883,2,0.397730444472445,-0.540608802379712,0.704678372006083,-0.534186807417074,-1.0343949469528,0.568070415811847,-0.713901874399868,-0.0729157292940105,493,"en","CCONJ","med_lp"
"2288",2288,"de zilveren schaatsen",4,"vrolijk",7,16,-4.39224910736084,7,0.188217159386995,0.397730444472445,-0.540608802379712,0.704678372006083,0.568070415811847,-1.0343949469528,0.568070415811847,-0.713901874399868,494,"vrolijk","ADJ","med_lp"
"2289",2289,"de zilveren schaatsen",4,"over",8,16,-2.61754679679871,4,0.613624519053166,0.188217159386995,0.397730444472445,-0.540608802379712,-0.393408801846939,0.568070415811847,-1.0343949469528,0.568070415811847,495,"over","ADP","med_lp"
"2290",2290,"de zilveren schaatsen",4,"de",9,16,-0.867498338222504,2,1.03312219459005,0.613624519053166,0.188217159386995,0.397730444472445,-1.0343949469528,-0.393408801846939,0.568070415811847,-1.0343949469528,496,"de","DET","high_lp"
"2291",2291,"de zilveren schaatsen",4,"vaart.",10,16,-7.97705364227295,6,-0.671083143001882,1.03312219459005,0.613624519053166,0.188217159386995,0.247577343258918,-1.0343949469528,-0.393408801846939,0.568070415811847,497,"vaart","VERB","low_lp"
"2292",2292,"de zilveren schaatsen",4,"Maar",11,16,-3.68843364715576,4,0.356926173195197,-0.671083143001882,1.03312219459005,0.613624519053166,-0.393408801846939,0.247577343258918,-1.0343949469528,-0.393408801846939,498,"maar","CCONJ","med_lp"
"2293",2293,"de zilveren schaatsen",4,"ineens",12,16,-6.62064552307129,6,-0.345943544554769,0.356926173195197,-0.671083143001882,1.03312219459005,0.247577343258918,-0.393408801846939,0.247577343258918,-1.0343949469528,499,"ineens","ADV","med_lp"
"2294",2294,"de zilveren schaatsen",4,"begonnen",13,16,-7.935791015625,8,-0.661192230621408,-0.345943544554769,0.356926173195197,-0.671083143001882,0.888563488364776,0.247577343258918,-0.393408801846939,0.247577343258918,500,"begonnen","VERB","low_lp"
"2295",2295,"de zilveren schaatsen",4,"de",14,16,-2.49044132232666,2,0.644092504569646,-0.661192230621408,-0.345943544554769,0.356926173195197,-1.0343949469528,0.888563488364776,0.247577343258918,-0.393408801846939,501,"de","DET","med_lp"
"2296",2296,"de zilveren schaatsen",4,"schaatsen",15,16,-5.35858726501465,9,-0.0434202040995998,0.644092504569646,-0.661192230621408,-0.345943544554769,1.2090565609177,-1.0343949469528,0.888563488364776,0.247577343258918,502,"schaatsen","VERB","med_lp"
"2297",2297,"de zilveren schaatsen",4,"van",16,16,-3.91527152061462,3,0.302551701349348,-0.0434202040995998,0.644092504569646,-0.661192230621408,-0.713901874399868,1.2090565609177,-1.0343949469528,0.888563488364776,503,"van","ADP","med_lp"
"2298",2298,"de zilveren schaatsen",4,"Hans",17,16,-1.27499377727509,4,0.935442962545519,0.302551701349348,-0.0434202040995998,0.644092504569646,-0.393408801846939,-0.713901874399868,1.2090565609177,-1.0343949469528,504,"hans","PROPN","high_lp"
"2299",2299,"de zilveren schaatsen",4,"een",18,16,-4.96839332580566,3,0.0501117490898125,0.935442962545519,0.302551701349348,-0.0434202040995998,-0.713901874399868,-0.393408801846939,-0.713901874399868,1.2090565609177,505,"een","DET","med_lp"
"2300",2300,"de zilveren schaatsen",4,"raar",19,16,-7.09903335571289,4,-0.460616131370765,0.0501117490898125,0.935442962545519,0.302551701349348,-0.393408801846939,-0.713901874399868,-0.393408801846939,-0.713901874399868,506,"raar","ADJ","low_lp"
"2301",2301,"de zilveren schaatsen",4,"soort",20,16,-3.29141759872437,5,0.452093429079818,-0.460616131370765,0.0501117490898125,0.935442962545519,-0.0729157292940105,-0.393408801846939,-0.713901874399868,-0.393408801846939,507,"soort","NOUN","med_lp"
"2302",2302,"de zilveren schaatsen",4,"van",21,16,-3.65689826011658,3,0.364485404766907,0.452093429079818,-0.460616131370765,0.0501117490898125,-0.713901874399868,-0.0729157292940105,-0.393408801846939,-0.713901874399868,508,"van","ADP","med_lp"
"2303",2303,"de zilveren schaatsen",4,"geluid",22,16,-5.03540420532227,6,0.0340488177720302,0.364485404766907,0.452093429079818,-0.460616131370765,0.247577343258918,-0.713901874399868,-0.0729157292940105,-0.393408801846939,509,"geluid","NOUN","med_lp"
"2304",2304,"de zilveren schaatsen",4,"te",23,16,-3.51294040679932,2,0.398993011996825,0.0340488177720302,0.364485404766907,0.452093429079818,-1.0343949469528,0.247577343258918,-0.713901874399868,-0.0729157292940105,510,"te","ADP","med_lp"
"2305",2305,"de zilveren schaatsen",4,"geven,",24,16,-6.8442976474762,6,-0.399554372218979,0.398993011996825,0.0340488177720302,0.364485404766907,0.247577343258918,-1.0343949469528,0.247577343258918,-0.713901874399868,511,"geven","VERB","low_lp"
"2306",2306,"de zilveren schaatsen",4,"zijn",25,16,-6.3136773109436,4,-0.272361324119544,-0.399554372218979,0.398993011996825,0.0340488177720302,-0.393408801846939,0.247577343258918,-1.0343949469528,0.247577343258918,512,"zijn","AUX","med_lp"
"2307",2307,"de zilveren schaatsen",4,"streken",26,16,-10.5834903717041,7,-1.29586249929462,-0.272361324119544,-0.399554372218979,0.398993011996825,0.568070415811847,-0.393408801846939,0.247577343258918,-1.0343949469528,513,"streken","NOUN","low_lp"
"2308",2308,"de zilveren schaatsen",4,"werden",27,16,-5.34652233123779,6,-0.0405281632249049,-1.29586249929462,-0.272361324119544,-0.399554372218979,0.247577343258918,0.568070415811847,-0.393408801846939,0.247577343258918,514,"werden","AUX","med_lp"
"2309",2309,"de zilveren schaatsen",4,"al",28,16,-5.66706085205078,2,-0.117363272414098,-0.0405281632249049,-1.29586249929462,-0.272361324119544,-1.0343949469528,0.247577343258918,0.568070415811847,-0.393408801846939,515,"al","ADV","med_lp"
"2310",2310,"de zilveren schaatsen",4,"korter",29,16,-7.74222707748413,6,-0.614793731357037,-0.117363272414098,-0.0405281632249049,-1.29586249929462,0.247577343258918,-1.0343949469528,0.247577343258918,0.568070415811847,516,"korter","ADJ","low_lp"
"2311",2311,"de zilveren schaatsen",4,"en",30,16,-0.610004961490631,2,1.09484498430814,-0.614793731357037,-0.117363272414098,-0.0405281632249049,-1.0343949469528,0.247577343258918,-1.0343949469528,0.247577343258918,517,"en","CCONJ","high_lp"
"2312",2312,"de zilveren schaatsen",4,"korter,",31,16,-6.77942633628845,7,-0.384004308951342,1.09484498430814,-0.614793731357037,-0.117363272414098,0.568070415811847,-1.0343949469528,0.247577343258918,-1.0343949469528,518,"korter","ADJ","low_lp"
"2313",2313,"de zilveren schaatsen",4,"flap!",32,16,-23.9518613815308,5,-4.50034551623892,-0.384004308951342,1.09484498430814,-0.614793731357037,-0.0729157292940105,0.568070415811847,-1.0343949469528,0.247577343258918,519,"flap","NOUN","low_lp"
"2314",2314,"de zilveren schaatsen",4,"daar",33,16,-6.90223503112793,4,-0.41344232923496,-4.50034551623892,-0.384004308951342,1.09484498430814,-0.393408801846939,-0.0729157292940105,0.568070415811847,-1.0343949469528,520,"daar","ADV","low_lp"
"2315",2315,"de zilveren schaatsen",4,"lag",34,16,-5.2599081993103,3,-0.0197662084149289,-0.41344232923496,-4.50034551623892,-0.384004308951342,-0.713901874399868,-0.393408801846939,-0.0729157292940105,0.568070415811847,521,"lag","VERB","med_lp"
"2316",2316,"de zilveren schaatsen",4,"hij",35,16,-1.95538938045502,3,0.77234783647586,-0.0197662084149289,-0.41344232923496,-4.50034551623892,-0.713901874399868,-0.713901874399868,-0.393408801846939,-0.0729157292940105,522,"hij","PRON","high_lp"
"2317",2317,"de zilveren schaatsen",4,"zo",36,16,-5.79061508178711,2,-0.146980002124148,0.77234783647586,-0.0197662084149289,-0.41344232923496,-1.0343949469528,-0.713901874399868,-0.713901874399868,-0.393408801846939,523,"zo","ADV","med_lp"
"2318",2318,"de zilveren schaatsen",4,"lang",37,16,-3.2552809715271,4,0.460755606996497,-0.146980002124148,0.77234783647586,-0.0197662084149289,-0.393408801846939,-1.0343949469528,-0.713901874399868,-0.713901874399868,524,"lang","ADJ","med_lp"
"2319",2319,"de zilveren schaatsen",4,"als",38,16,-3.95689296722412,3,0.292574777556408,0.460755606996497,-0.146980002124148,0.77234783647586,-0.713901874399868,-0.393408801846939,-1.0343949469528,-0.713901874399868,525,"als","SCONJ","med_lp"
"2320",2320,"de zilveren schaatsen",4,"hij",39,16,-1.66079998016357,3,0.8429627774819,0.292574777556408,0.460755606996497,-0.146980002124148,-0.713901874399868,-0.713901874399868,-0.393408801846939,-1.0343949469528,526,"hij","PRON","high_lp"
"2321",2321,"de zilveren schaatsen",4,"was",40,16,-4.2056565284729,3,0.232944579780603,0.8429627774819,0.292574777556408,0.460755606996497,-0.713901874399868,-0.713901874399868,-0.713901874399868,-0.393408801846939,527,"was","AUX","med_lp"
"2322",2322,"de zilveren schaatsen",4,"op",41,16,-3.38042283058167,2,0.430758312505311,0.232944579780603,0.8429627774819,0.292574777556408,-1.0343949469528,-0.713901874399868,-0.713901874399868,-0.713901874399868,528,"op","ADP","med_lp"
"2323",2323,"de zilveren schaatsen",4,"het",42,16,-2.28645062446594,3,0.692990364034257,0.430758312505311,0.232944579780603,0.8429627774819,-0.713901874399868,-1.0343949469528,-0.713901874399868,-0.713901874399868,529,"het","DET","high_lp"
"2324",2324,"de zilveren schaatsen",4,"ijs",43,16,-2.0672709941864,3,0.745529106591195,0.692990364034257,0.430758312505311,0.232944579780603,-0.713901874399868,-0.713901874399868,-1.0343949469528,-0.713901874399868,530,"ijs","NOUN","high_lp"
"2325",2325,"de zilveren schaatsen",4,"te",44,16,-3.78801965713501,2,0.333054777236095,0.745529106591195,0.692990364034257,0.430758312505311,-1.0343949469528,-0.713901874399868,-0.713901874399868,-1.0343949469528,531,"te","ADP","med_lp"
"2326",2326,"de zilveren schaatsen",4,"spartelen.",45,16,-8.78138631768525,10,-0.863886768547393,0.333054777236095,0.745529106591195,0.692990364034257,1.52954963347063,-1.0343949469528,-0.713901874399868,-0.713901874399868,532,"spartelen","NOUN","low_lp"
"2327",2327,"de zilveren schaatsen",4,"'Ha,",0,17,-9.25971764326096,4,-0.97854581026258,-0.863886768547393,0.333054777236095,0.745529106591195,-0.393408801846939,1.52954963347063,-1.0343949469528,-0.713901874399868,533,"ha","SYM","low_lp"
"2328",2328,"de zilveren schaatsen",4,"ha,'",1,17,-5.21395373344421,4,-0.00875063252222028,-0.97854581026258,-0.863886768547393,0.333054777236095,-0.393408801846939,-0.393408801846939,1.52954963347063,-1.0343949469528,534,"ha","SYM","med_lp"
"2329",2329,"de zilveren schaatsen",4,"riep",2,17,-2.30260396003723,4,0.689118307411416,-0.00875063252222028,-0.97854581026258,-0.863886768547393,-0.393408801846939,-0.393408801846939,-0.393408801846939,1.52954963347063,535,"riep","VERB","high_lp"
"2330",2330,"de zilveren schaatsen",4,"Griete",3,17,-1.68332365714014,6,0.837563709764711,0.689118307411416,-0.00875063252222028,-0.97854581026258,0.247577343258918,-0.393408801846939,-0.393408801846939,-0.393408801846939,536,"griete","ADJ","high_lp"
"2331",2331,"de zilveren schaatsen",4,"lachend.",4,17,-5.69853353500366,8,-0.124907473420042,0.837563709764711,0.689118307411416,-0.00875063252222028,0.888563488364776,0.247577343258918,-0.393408801846939,-0.393408801846939,537,"lachend","VERB","med_lp"
"2332",2332,"de zilveren schaatsen",4,"'Daar",5,17,-5.04855233430862,5,0.0308971281600064,-0.124907473420042,0.837563709764711,0.689118307411416,-0.0729157292940105,0.888563488364776,0.247577343258918,-0.393408801846939,538,"daar","ADV","med_lp"
"2333",2333,"de zilveren schaatsen",4,"ben",6,17,-2.8891749382019,3,0.548513536913993,0.0308971281600064,-0.124907473420042,0.837563709764711,-0.713901874399868,-0.0729157292940105,0.888563488364776,0.247577343258918,539,"ben","AUX","med_lp"
"2334",2334,"de zilveren schaatsen",4,"je",7,17,-1.2450178861618,2,0.942628373088038,0.548513536913993,0.0308971281600064,-0.124907473420042,-1.0343949469528,-0.713901874399868,-0.0729157292940105,0.888563488364776,540,"je","PRON","high_lp"
"2335",2335,"de zilveren schaatsen",4,"mooi",8,17,-5.66197347640991,4,-0.11614379632161,0.942628373088038,0.548513536913993,0.0308971281600064,-0.393408801846939,-1.0343949469528,-0.713901874399868,-0.0729157292940105,541,"mooi","ADJ","med_lp"
"2336",2336,"de zilveren schaatsen",4,"te",9,17,-4.40809726715088,2,0.184418255327579,-0.11614379632161,0.942628373088038,0.548513536913993,-1.0343949469528,-0.393408801846939,-1.0343949469528,-0.713901874399868,542,"te","ADP","med_lp"
"2337",2337,"de zilveren schaatsen",4,"land",10,17,-10.9402084350586,4,-1.38137007347972,0.184418255327579,-0.11614379632161,0.942628373088038,-0.393408801846939,-1.0343949469528,-0.393408801846939,-1.0343949469528,543,"land","NOUN","low_lp"
"2338",2338,"de zilveren schaatsen",4,"gekomen.'",11,17,-9.59299397468567,9,-1.05843425315625,-1.38137007347972,0.184418255327579,-0.11614379632161,1.2090565609177,-0.393408801846939,-1.0343949469528,-0.393408801846939,544,"gekomen","VERB","low_lp"
"2339",2339,"de zilveren schaatsen",4,"Maar",12,17,-2.7853798866272,4,0.573393866743969,-1.05843425315625,-1.38137007347972,0.184418255327579,-0.393408801846939,1.2090565609177,-0.393408801846939,-1.0343949469528,545,"maar","CCONJ","med_lp"
"2340",2340,"de zilveren schaatsen",4,"even",13,17,-5.47033882141113,4,-0.0702077584191486,0.573393866743969,-1.05843425315625,-1.38137007347972,-0.393408801846939,-0.393408801846939,1.2090565609177,-0.393408801846939,546,"even","ADV","med_lp"
"2341",2341,"de zilveren schaatsen",4,"snel",14,17,-6.48509740829468,4,-0.313451804801198,-0.0702077584191486,0.573393866743969,-1.05843425315625,-0.393408801846939,-0.393408801846939,-0.393408801846939,1.2090565609177,547,"snel","ADJ","med_lp"
"2342",2342,"de zilveren schaatsen",4,"kwam",15,17,-2.88616061210632,4,0.549236089929144,-0.313451804801198,-0.0702077584191486,0.573393866743969,-0.393408801846939,-0.393408801846939,-0.393408801846939,-0.393408801846939,548,"kwam","VERB","med_lp"
"2343",2343,"de zilveren schaatsen",4,"het",16,17,-2.02146482467651,3,0.756509134910114,0.549236089929144,-0.313451804801198,-0.0702077584191486,-0.713901874399868,-0.393408801846939,-0.393408801846939,-0.393408801846939,549,"het","DET","high_lp"
"2344",2344,"de zilveren schaatsen",4,"liefderijke",17,17,-29.3796491622925,11,-5.80142055000656,0.756509134910114,0.549236089929144,-0.313451804801198,1.85004270602356,-0.713901874399868,-0.393408801846939,-0.393408801846939,550,"liefderijke","ADJ","low_lp"
"2345",2345,"de zilveren schaatsen",4,"zusterhart",18,17,-16.4251937866211,10,-2.69615572644748,-5.80142055000656,0.756509134910114,0.549236089929144,1.52954963347063,1.85004270602356,-0.713901874399868,-0.393408801846939,551,"zusterhart","NOUN","low_lp"
"2346",2346,"de zilveren schaatsen",4,"weer",19,17,-2.93408393859863,4,0.537748565701458,-2.69615572644748,-5.80142055000656,0.756509134910114,-0.393408801846939,1.52954963347063,1.85004270602356,-0.713901874399868,552,"weer","ADV","med_lp"
"2347",2347,"de zilveren schaatsen",4,"boven,",20,17,-7.17774796485901,6,-0.479484520646372,0.537748565701458,-2.69615572644748,-5.80142055000656,0.247577343258918,-0.393408801846939,1.52954963347063,1.85004270602356,553,"boven","ADP","low_lp"
"2348",2348,"de zilveren schaatsen",4,"en",21,17,-1.56910395622253,2,0.864942893924239,-0.479484520646372,0.537748565701458,-2.69615572644748,-1.0343949469528,0.247577343258918,-0.393408801846939,1.52954963347063,554,"en","CCONJ","high_lp"
"2349",2349,"de zilveren schaatsen",4,"met",22,17,-3.52820181846619,3,0.395334755170684,0.864942893924239,-0.479484520646372,0.537748565701458,-0.713901874399868,-1.0343949469528,0.247577343258918,-0.393408801846939,555,"met","ADP","med_lp"
"2350",2350,"de zilveren schaatsen",4,"een",23,17,-0.875569522380829,3,1.03118748073876,0.395334755170684,0.864942893924239,-0.479484520646372,-0.713901874399868,-0.713901874399868,-1.0343949469528,0.247577343258918,556,"een","DET","high_lp"
"2351",2351,"de zilveren schaatsen",4,"fikse",24,17,-8.28597640991211,5,-0.745133882745673,1.03118748073876,0.395334755170684,0.864942893924239,-0.0729157292940105,-0.713901874399868,-0.713901874399868,-1.0343949469528,557,"fikse","ADJ","low_lp"
"2352",2352,"de zilveren schaatsen",4,"omzwaai",25,17,-16.0936689972878,7,-2.61668713926258,-0.745133882745673,1.03118748073876,0.395334755170684,0.568070415811847,-0.0729157292940105,-0.713901874399868,-0.713901874399868,558,"omzwaai","ADJ","low_lp"
"2353",2353,"de zilveren schaatsen",4,"stond",26,17,-5.06343078613281,5,0.0273306692283988,-2.61668713926258,-0.745133882745673,1.03118748073876,-0.0729157292940105,0.568070415811847,-0.0729157292940105,-0.713901874399868,559,"stond","VERB","med_lp"
"2354",2354,"de zilveren schaatsen",4,"zij,",27,17,-5.84495639801025,4,-0.160005959050945,0.0273306692283988,-2.61668713926258,-0.745133882745673,-0.393408801846939,-0.0729157292940105,0.568070415811847,-0.0729157292940105,560,"zij","PRON","med_lp"
"2355",2355,"de zilveren schaatsen",4,"ofschoon",28,17,-8.01363372802734,8,-0.679851620737288,-0.160005959050945,0.0273306692283988,-2.61668713926258,0.888563488364776,-0.393408801846939,-0.0729157292940105,0.568070415811847,561,"ofschoon","SCONJ","low_lp"
"2356",2356,"de zilveren schaatsen",4,"nog",29,17,-4.00159025192261,3,0.281860555934749,-0.679851620737288,-0.160005959050945,0.0273306692283988,-0.713901874399868,0.888563488364776,-0.393408801846939,-0.0729157292940105,562,"nog","ADV","med_lp"
"2357",2357,"de zilveren schaatsen",4,"altijd",30,17,-4.72674179077148,6,0.108037149235151,0.281860555934749,-0.679851620737288,-0.160005959050945,0.247577343258918,-0.713901874399868,0.888563488364776,-0.393408801846939,563,"altijd","ADV","med_lp"
"2358",2358,"de zilveren schaatsen",4,"lachend,",31,17,-7.02577459812164,8,-0.443055544192938,0.108037149235151,0.281860555934749,-0.679851620737288,0.888563488364776,0.247577343258918,-0.713901874399868,0.888563488364776,564,"lachend","VERB","low_lp"
"2359",2359,"de zilveren schaatsen",4,"vóór",32,17,-7.86201095581055,4,-0.643506684006136,-0.443055544192938,0.108037149235151,0.281860555934749,-0.393408801846939,0.888563488364776,0.247577343258918,-0.713901874399868,565,"vóór","ADP","low_lp"
